13.6520288083516,7.7649097205252,23.3234
12.2302175527257,6.4144618173477,20.1173
12.2749574485172,6.39127882967509,18.0974
12.4214873690107,6.48337691461477,18.9479
11.9195839920721,6.01439693789229,19.8433
10.9457082296241,5.18462259450206,17.4099
11.9930379069599,5.99705528541628,20.0433
6.73622829189382,2.13965337732567,19.5958
7.58615847056617,2.67052280438223,19.3213
6.21655576280876,1.9406429619231,17.8691
10.0863213433934,4.57173860239147,14.8204
10.7531529537238,5.11086431273887,20.6278
11.3832663767803,5.77041021341695,12.003
8.50703130983238,4.313103695125,16.5707
10.064602330521,6.20158275626373,23.2965
10.1835107200402,6.41743341479356,21.6546
10.3791461886801,6.69323802569092,17.7125
5.21930497095542,2.14984798676631,15.6926
4.28631397522029,1.53772251555059,7.03479
4.73941827767188,1.76186707902526,4.42147
3.97282381721103,1.29491733120358,0.0417185
3.91051849909432,1.13825292704402,5.6166
4.0334598475541,1.18278812223213,0.397472
3.52288014992547,0.937192733239292,2.83187
4.77065716682461,1.53957940185723,7.81733
5.27978862708355,1.81685388518986,2.43012
7.74202729379421,3.37488307931977,8.50129
9.18176575780384,4.49976023256626,10.1511
6.28600036043087,2.3823042980157,6.20394
7.55715958133914,3.22632424673943,9.2061
7.11873783181823,2.90629413799653,8.06237
12.3183156199505,7.23252218048479,18.2812
12.0854428219144,6.98681531201377,10.5147
10.1651398224602,5.22983105552073,12.0106
17.6223389113826,11.6110730201947,28.1789
18.6029768486653,13.2455721523297,34.3477
19.0988451384354,14.069643275448,46.4168
21.3995435791445,17.403680781224,37.7659
20.4662323345282,16.3618325169116,40.3958
20.3643918635179,16.5338504520086,39.7043
22.4842651671343,19.8999672181667,38.4066
23.0987913966688,21.0013401061369,30.7221
26.2022094723937,26.301012090566,23.1349
25.6387815145937,25.424535847698,31.5704
26.7480005889344,27.4064500462694,63.4562
27.0727877981967,28.0227833265697,42.0987
27.8589901844411,29.7479563615947,53.1982
25.4455928053417,25.7022136198342,28.7843
19.299513922171,18.5902057344065,24.0503
18.5346001892467,17.2615182045796,28.5538
16.6526987906435,13.8381118656422,33.1044
14.8964506024255,11.453531252258,36.9943
14.958442969219,10.0456022075483,19.3562
13.6812241760438,7.91552349991867,14.7755
12.3936976472194,6.68953766973164,12.4255
19.5269816964892,15.3481595041986,35.5709
19.4474898345517,15.3316836002784,31.4551
10.1642027347775,5.75217580065733,21.6825
10.761007902451,6.29837872467926,23.2011
11.7567261395216,7.13497828375604,16.3696
15.3297988374778,10.5181817937596,27.317
13.5255386878115,8.51740867220883,27.006
9.72823782573016,4.87680992664236,22.7911
9.75819286256095,4.78780187401238,16.3135
11.0828409213369,5.82359398073195,13.0394
10.1834237856984,5.03210455363829,16.8025
10.2731163944068,5.15542940108265,12.2997
10.9211150820915,5.56562110674935,22.1944
10.6471093573604,5.29892807379633,17.0057
10.2656620804831,5.26392658691228,14.7534
11.3759781168416,6.30423978913289,16.6021
9.85013083644978,4.55909540799556,15.6725
12.0414659088523,6.20931339561761,7.09461
9.53054301552899,3.7082838899086,12.742
7.22871701245709,2.33513479149234,8.20527
7.53243632951705,2.51077625066899,8.68214
6.01697303013648,1.71446663958726,10.8984
5.01374787422945,1.14746447777498,9.49066
4.87063685620078,1.07169008215872,10.3978
5.35801642082518,1.23300021008536,10.7468
6.16699616198311,1.56950103604014,5.38331
5.84029312686473,1.44421640373195,4.81103
6.02876667319896,1.52713738902538,8.627
5.82304134448844,1.4366946991471,8.32495
6.46377795379769,1.70230935152934,11.2128
7.41573359761572,2.1247122073654,12.1385
